 RespId,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9
474616,None,Some,Some,Some,Some,Some,Some,Some,Some
484944,None,Only a few,Some,Some,None,Some,Some,Only a few,A lot
474617,Some,Some,Some,Some,Some,Some,Only a few,Some,A lot
474618,None,Only a few,A lot,A lot,A lot,A lot,Some,Only a few,None
474619,A lot,Only a few,A lot,Some,Only a few,Some,None,A lot,A lot
474620,Some,A lot,Some,Some,A lot,Some,Some,Some,Some
474621,None,None,Only a few,Some,None,None,Some,Only a few,Only a few
474622,Some,None,Some,Some,Some,Only a few,None,A lot,Some
474624,Some,Some,Some,Some,Only a few,Some,Only a few,Some,Some
484953,Only a few,Some,Some,Some,Some,Only a few,Some,Some,Some
474625,None,None,Some,Some,Some,Some,Only a few,Some,A lot
474626,None,Only a few,Some,A lot,Some,Some,A lot,Some,A lot
474627,None,Only a few,Some,A lot,Some,Some,Some,Some,A lot
474629,None,None,None,None,None,None,None,None,None
484959,None,Only a few,Some,Some,Only a few,Some,Only a few,Some,None
474631,None,Only a few,Some,A lot,None,Only a few,None,Some,Some
474632,Some,Only a few,Some,Some,Some,Some,Only a few,A lot,Some
474633,A lot,None,Some,Some,Only a few,Some,None,A lot,None
474634,Some,Only a few,Some,Only a few,None,Only a few,None,Some,Only a few
474635,Some,Only a few,Some,Some,Only a few,Only a few,Only a few,Some,A lot
474636,A lot,Only a few,A lot,Only a few,Some,Some,None,A lot,Some
474637,A lot,None,Some,None,Some,None,None,A lot,A lot
474638,Some,Some,Some,Some,Some,Only a few,Only a few,Some,Only a few
474639,None,Some,None,None,Some,Only a few,Some,None,None
474640,None,Only a few,A lot,Some,Some,A lot,A lot,A lot,A lot
474641,Some,Only a few,Some,A lot,Some,Only a few,Some,Only a few,A lot
474642,None,Only a few,Only a few,Only a few,Some,Some,Some,Some,A lot
474643,Some,None,Some,Some,Only a few,Only a few,None,A lot,Only a few
474644,None,Only a few,Some,A lot,Only a few,Some,Some,Only a few,A lot
474646,None,Only a few,A lot,A lot,Some,Some,Some,A lot,A lot
474647,None,Some,Some,Only a few,None,Some,Some,Some,Only a few
484978,Only a few,Only a few,Some,A lot,Some,Only a few,Some,Some,Some
474648,Only a few,Some,Only a few,Some,Only a few,Some,Only a few,A lot,Some
474649,None,Only a few,Some,None,None,None,Some,Only a few,Some
474650,None,None,A lot,A lot,None,Some,Some,None,A lot
474651,Some,Only a few,Some,None,Some,Only a few,None,Some,Only a few
474653,Some,Only a few,Some,Some,Only a few,Some,Only a few,Some,Some
474654,None,Some,Some,Some,Some,A lot,A lot,Some,A lot
474655,None,None,Only a few,Only a few,None,Some,Some,Only a few,Some
474656,None,Some,Some,Some,Some,None,Only a few,A lot,Some
474657,Only a few,Some,Some,A lot,Some,Some,Some,Some,Some
474658,,,,,,,,,
474660,None,Only a few,Some,Some,Some,Only a few,Only a few,Some,Some
474661,None,Only a few,Some,A lot,Some,Some,Some,A lot,Some
474663,None,Only a few,Some,Some,Some,Only a few,Only a few,Some,A lot
474665,A lot,Some,Some,Some,Some,Some,None,A lot,A lot
474666,None,None,Some,A lot,Some,Some,Some,Some,A lot
474667,None,Only a few,Only a few,Only a few,Only a few,Some,Only a few,Only a few,Some
474668,Only a few,None,Only a few,Some,Some,Some,Only a few,A lot,Some
474670,None,Only a few,A lot,A lot,,A lot,Some,Only a few,Some
474671,None,Only a few,None,Some,Only a few,None,Only a few,None,Some
474672,Only a few,Some,Some,Some,Only a few,Some,Some,Some,Some
474673,Some,Some,Some,Some,Some,Only a few,None,A lot,A lot
474674,Some,Some,A lot,Some,Some,Some,Only a few,Some,Some
474676,Some,Some,Some,A lot,Some,Some,Some,None,Some
474677,Some,Only a few,A lot,Some,Some,Only a few,Only a few,A lot,Only a few
474683,None,Some,Some,Some,Some,Some,Some,Some,Some
474685,Only a few,Only a few,Some,Some,Only a few,Only a few,Only a few,Only a few,Some
485018,Some,Some,Some,A lot,Some,A lot,None,Some,Only a few
474687,A lot,Some,A lot,Some,Some,A lot,Only a few,A lot,Some
474688,Some,A lot,Some,Some,A lot,Some,A lot,Some,A lot
474689,None,None,A lot,Some,None,Some,Some,Some,Some
474690,Some,Some,Some,A lot,Some,Only a few,None,A lot,Some
474691,Some,Only a few,Some,Only a few,Some,Some,None,Some,Some
474692,Only a few,Only a few,Some,Some,None,Some,Only a few,Some,None
474694,Only a few,None,Only a few,None,Only a few,None,None,Some,None
474695,None,Only a few,Only a few,Some,Only a few,None,Some,Only a few,Some
474697,None,None,A lot,None,None,None,A lot,None,A lot
474699,None,None,None,Only a few,Only a few,None,None,Only a few,Only a few
474700,Some,Only a few,Some,Some,Some,Some,,A lot,Some
474701,Only a few,Only a few,Some,Some,Only a few,Some,Only a few,Some,Some
474702,Some,Only a few,A lot,Only a few,Some,A lot,None,A lot,A lot
474703,Some,Only a few,Some,Some,Some,Some,Only a few,Some,Some
474704,A lot,Only a few,A lot,Some,Some,Some,Only a few,A lot,Some
474705,None,Some,Some,Some,Some,Some,Some,Only a few,Some
474706,Only a few,Some,Some,Some,Some,Some,Some,A lot,Some
474708,Some,Some,Some,A lot,Some,Some,Some,A lot,Some
474710,A lot,None,A lot,Only a few,Some,A lot,None,A lot,Only a few
474711,A lot,Some,Some,Some,Some,Only a few,Only a few,Some,Only a few
474712,Only a few,Some,Some,Some,Some,Some,Only a few,Some,A lot
474713,A lot,Some,Some,None,Some,Some,None,A lot,Some
474714,Some,None,Some,Only a few,Only a few,Only a few,A lot,A lot,A lot
474716,None,Only a few,Some,Some,Only a few,Some,Some,A lot,Some
474717,Only a few,Only a few,Only a few,Some,Some,A lot,None,A lot,A lot
474718,Only a few,Some,A lot,A lot,A lot,A lot,Some,Some,A lot
474719,Only a few,Some,A lot,Some,Only a few,Some,Only a few,Some,Some
474721,None,A lot,A lot,Some,A lot,A lot,Only a few,Only a few,A lot
474722,None,Some,Some,Only a few,Some,Some,Some,A lot,Some
474724,None,None,Only a few,Some,Only a few,A lot,Only a few,Some,Only a few
474726,Only a few,Only a few,Some,Some,Some,Some,Only a few,Some,Some
474728,A lot,Only a few,A lot,Only a few,A lot,Only a few,None,A lot,A lot
474729,None,Some,Some,A lot,Some,Some,A lot,Some,Some
474730,None,Some,Some,A lot,Some,Some,Only a few,Some,Some
485065,None,None,None,Only a few,None,Some,None,Some,Only a few
474731,Only a few,Some,Some,Some,Only a few,Only a few,A lot,Some,Some
474732,None,Some,A lot,A lot,A lot,Some,Some,Some,A lot
474733,A lot,Only a few,Some,Some,Some,Only a few,None,Some,Some
474738,None,Only a few,Some,Some,Only a few,Only a few,Only a few,Some,A lot
474740,Some,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few,Some,Some
474741,None,Only a few,Some,Some,Only a few,,,A lot,A lot
474742,Some,Some,Some,Some,Only a few,Some,None,Some,Some
474745,None,None,Some,A lot,Only a few,Some,Only a few,None,Some
474746,Only a few,None,Some,Some,Some,Some,None,Some,Some
474747,Only a few,Some,Some,A lot,Some,Some,Some,Some,A lot
474749,Only a few,Some,Some,A lot,Some,Some,Only a few,None,A lot
474750,A lot,None,Some,None,Only a few,Only a few,None,A lot,Only a few
474751,Some,Only a few,Some,Some,Only a few,Some,None,Some,Some
474752,Some,None,None,None,None,Only a few,None,A lot,Only a few
474753,Some,Only a few,Some,Some,Some,Only a few,Only a few,Some,A lot
474754,Some,Some,A lot,A lot,Some,A lot,Some,Some,A lot
474755,Some,Only a few,Some,Some,Some,Some,Only a few,Some,Some
474756,None,Only a few,Some,A lot,None,Some,Some,Only a few,A lot
474757,A lot,Only a few,Only a few,Only a few,Only a few,Only a few,None,Some,Some
474758,Only a few,None,Only a few,Only a few,None,None,None,Some,Some
474760,A lot,Only a few,A lot,None,Only a few,Only a few,Only a few,A lot,Only a few
474761,A lot,None,Only a few,None,None,None,None,A lot,Only a few
474762,Some,Some,Some,Some,Some,Some,Some,Some,Some
474763,Some,Only a few,Some,Some,Only a few,Only a few,Only a few,Some,Some
474764,Some,Some,Some,Some,Some,Some,Only a few,A lot,Some
474766,Only a few,Some,Some,Some,Only a few,Some,Some,Only a few,Some
485102,None,Only a few,Only a few,Some,Some,Some,Some,Some,A lot
474767,Only a few,Only a few,A lot,A lot,Some,Some,Some,A lot,Some
485104,None,None,None,Some,Some,Some,None,Some,Some
474768,Only a few,Some,A lot,Some,Some,A lot,Some,Some,A lot
474769,None,Some,A lot,A lot,A lot,Some,Some,A lot,A lot
474770,Some,Some,Some,Some,Some,Some,Only a few,Some,Only a few
474771,None,Only a few,Only a few,Some,Only a few,Only a few,Some,Only a few,Some
485109,Some,Some,Some,Some,Some,Some,Some,Some,A lot
485110,Some,Only a few,Only a few,Some,Only a few,Only a few,None,Some,Some
474774,Only a few,Only a few,Only a few,Only a few,Only a few,,Only a few,Only a few,Only a few
474775,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few
474776,None,Only a few,A lot,A lot,Some,A lot,Only a few,Some,Some
474779,None,Some,Some,A lot,Some,Only a few,Only a few,Only a few,Some
474780,A lot,Only a few,A lot,Only a few,Some,Only a few,Only a few,Some,A lot
474781,None,Only a few,Only a few,A lot,Only a few,Only a few,Some,Only a few,Some
485121,None,Only a few,Some,Some,None,Some,Only a few,Some,Some
474782,Some,Only a few,Some,Only a few,Only a few,Only a few,None,Some,Only a few
474783,None,Only a few,Some,A lot,Some,Some,Only a few,A lot,Some
474784,Some,Only a few,Some,Only a few,Only a few,Some,None,A lot,Some
474786,Only a few,Only a few,Some,Some,Only a few,Some,Only a few,A lot,A lot
474787,Only a few,Some,Some,A lot,Some,Some,Some,Some,A lot
474788,Some,Some,A lot,Only a few,Only a few,A lot,None,Some,Only a few
474790,None,None,A lot,A lot,None,Only a few,Some,Some,A lot
474792,A lot,None,Some,Only a few,Only a few,Only a few,None,A lot,Some
474793,Some,Some,A lot,Some,Some,Some,Only a few,A lot,Some
474794,Some,Some,Some,Some,Some,Some,None,Some,None
474795,None,Only a few,Only a few,A lot,Only a few,Only a few,Some,Some,A lot
474797,None,Only a few,None,Only a few,Some,Only a few,Only a few,Only a few,Only a few
485140,None,,None,Only a few,None,None,None,None,Some
474800,A lot,Some,A lot,A lot,Some,Some,A lot,A lot,A lot
485143,Only a few,Only a few,Some,None,Some,Only a few,None,Some,Some
474801,A lot,Only a few,Only a few,Only a few,Only a few,None,None,Some,Only a few
474802,A lot,Only a few,Some,Some,Some,A lot,Only a few,A lot,Only a few
474803,Only a few,Only a few,Some,Only a few,Some,Some,Some,Some,Some
474804,A lot,Only a few,Some,Only a few,Only a few,Only a few,Some,A lot,None
474806,A lot,Only a few,,Some,Only a few,Only a few,None,A lot,Some
485150,Some,Only a few,Some,Some,Some,Some,Only a few,A lot,Some
474807,Only a few,Only a few,Some,Some,Some,Some,Some,Only a few,A lot
474809,None,None,Some,Some,Only a few,None,None,Only a few,A lot
474810,Only a few,Some,Some,Some,None,Some,None,Only a few,Only a few
474811,Only a few,Some,A lot,A lot,Some,A lot,A lot,Some,A lot
474812,None,Some,Only a few,Some,Some,Some,Only a few,Only a few,A lot
474813,None,Only a few,Some,A lot,Only a few,Some,Only a few,Some,A lot
474814,Some,None,Only a few,Some,Some,Only a few,None,Some,Some
474815,Some,Some,Some,A lot,Some,A lot,Only a few,A lot,Some
474816,Only a few,Only a few,Only a few,Some,Only a few,Only a few,Only a few,Only a few,Some
474817,Only a few,None,Only a few,Only a few,None,Some,None,Some,Some
474818,Only a few,Only a few,Some,Some,Only a few,Some,Only a few,Some,Some
474819,A lot,None,Some,Some,Some,None,None,A lot,A lot
474821,Some,Some,A lot,A lot,Only a few,A lot,Some,Some,Some
474822,Some,Only a few,Some,Some,Some,Some,Only a few,Some,Some
485167,None,Some,Some,Some,Some,Some,Some,Some,Some
474823,Only a few,Only a few,Only a few,Some,Some,Some,Some,Some,Some
474824,Some,Some,A lot,Some,Some,A lot,Only a few,A lot,Some
474826,Some,Some,Some,Only a few,Only a few,Only a few,Some,A lot,A lot
474827,Only a few,Some,Some,Some,Some,Some,Some,Only a few,A lot
485173,None,None,Some,Some,None,Some,Some,Some,Only a few
474828,A lot,Only a few,A lot,Some,Some,Some,None,A lot,None
485177,Some,Some,Some,A lot,Some,Some,Some,A lot,A lot
474831,Some,Some,Some,Some,Only a few,Only a few,Some,Only a few,Only a few
474833,None,Only a few,A lot,Only a few,A lot,A lot,A lot,A lot,None
474834,None,Only a few,Only a few,Only a few,Some,Only a few,Some,Only a few,A lot
474835,Some,Some,Some,A lot,Some,Some,Some,Some,A lot
474836,None,Only a few,A lot,Some,Some,Some,Some,A lot,A lot
474837,Some,Only a few,Only a few,Some,None,Only a few,None,A lot,A lot
474838,None,Only a few,Only a few,Some,None,Only a few,Only a few,Only a few,A lot
474839,None,Some,Some,A lot,Only a few,A lot,Some,Some,A lot
474840,None,None,Some,Some,Only a few,Only a few,Only a few,Some,Some
474842,A lot,None,Some,Only a few,Some,None,None,A lot,Some
474844,Some,Some,Some,A lot,A lot,A lot,Some,Some,A lot
474845,None,None,Some,A lot,Only a few,Only a few,Only a few,Only a few,A lot
474846,Some,Only a few,A lot,Only a few,Only a few,None,None,Some,A lot
474848,None,None,None,None,None,None,Some,None,None
485198,Some,Only a few,Some,A lot,Some,Some,Some,Only a few,A lot
485200,None,Only a few,Some,Some,Some,Only a few,Only a few,Only a few,Some
474850,A lot,Only a few,Only a few,Only a few,Only a few,Some,None,A lot,Some
474851,Some,Some,Some,Some,Some,Some,Some,Some,Some
474853,None,Only a few,A lot,A lot,Some,A lot,None,Some,A lot
474854,None,None,Only a few,A lot,Some,Only a few,Only a few,None,A lot
474855,Only a few,Some,Some,Some,Some,Some,Some,Some,Some
474856,A lot,Some,Some,None,A lot,Some,None,A lot,Some
485209,Some,Only a few,Some,Some,Some,Some,None,A lot,Some
474858,A lot,Some,Some,A lot,Some,A lot,None,A lot,A lot
474859,Some,Some,Some,Some,Some,Some,None,A lot,Some
474860,None,Only a few,Only a few,Some,Some,Some,Some,Only a few,Some
474861,None,None,Only a few,A lot,Only a few,A lot,Some,None,A lot
474862,None,Only a few,A lot,A lot,Only a few,A lot,A lot,Some,A lot
474863,A lot,Only a few,Some,Only a few,Only a few,Some,Some,A lot,Only a few
474864,None,None,Some,None,Only a few,A lot,A lot,Some,Only a few
474865,Only a few,Only a few,Some,Some,Some,Some,None,Only a few,Some
485219,Only a few,Only a few,Some,Some,Only a few,None,None,Some,A lot
474868,Only a few,Only a few,A lot,Some,Some,Only a few,Some,Some,A lot
474869,A lot,Only a few,Some,Some,Some,A lot,None,A lot,A lot
474870,Only a few,Some,A lot,A lot,A lot,Only a few,Some,Only a few,A lot
474871,None,Only a few,A lot,A lot,Only a few,Some,Some,A lot,A lot
485226,A lot,Some,A lot,Some,A lot,Only a few,Only a few,A lot,A lot
474872,None,Some,Some,Some,Only a few,Some,Only a few,Only a few,Some
474873,Some,Some,Some,Some,Only a few,Some,Only a few,A lot,Only a few
474874,None,Only a few,Some,A lot,Some,A lot,Some,Only a few,A lot
474875,A lot,Only a few,A lot,Some,Some,Some,None,A lot,Some
474876,Only a few,Only a few,Some,A lot,Some,Some,Only a few,Some,A lot
485232,Only a few,Only a few,Only a few,None,None,None,None,Only a few,Some
474878,Some,Some,Some,Only a few,Some,Some,None,A lot,A lot
474879,Only a few,None,Some,Some,Only a few,Some,Only a few,Some,A lot
474880,A lot,Some,Some,A lot,Only a few,A lot,None,A lot,A lot
474882,A lot,A lot,A lot,Some,Some,Some,Only a few,A lot,Only a few
474885,A lot,Only a few,A lot,A lot,Some,Some,None,A lot,A lot
474887,None,Some,Some,Some,A lot,A lot,A lot,A lot,A lot
474888,Some,Only a few,Some,Only a few,Only a few,Some,None,Some,Some
474890,Some,Some,Some,A lot,Only a few,A lot,None,Some,A lot
474892,None,Only a few,Some,Some,Some,A lot,Some,Only a few,Some
474893,Some,Some,Some,Some,Some,Some,Only a few,Some,Some
485251,Some,Only a few,Some,Some,None,Some,None,A lot,Only a few
474894,Only a few,Some,Some,A lot,Only a few,Some,Some,Some,A lot
474896,Some,Some,Some,Some,Some,Some,Only a few,A lot,A lot
474897,Only a few,Some,Some,Some,Some,Some,Some,A lot,A lot
474902,Some,Only a few,Only a few,Some,Only a few,Some,Only a few,A lot,Some
474903,Some,Some,Some,A lot,Some,Some,Only a few,Only a few,A lot
474904,Some,None,None,None,Only a few,None,None,A lot,None
474905,Only a few,Some,Some,Some,Some,Some,Some,Some,Some
474906,A lot,Only a few,Some,Only a few,None,Only a few,,A lot,Some
474907,A lot,Only a few,Only a few,None,Only a few,Only a few,None,Some,A lot
474908,Some,Only a few,Some,Some,Some,Only a few,Some,A lot,A lot
474910,None,None,Only a few,A lot,Some,Only a few,None,Only a few,A lot
474911,A lot,Only a few,Only a few,Some,Only a few,Some,None,Some,Some
474912,Some,Some,Some,Some,Some,Some,Only a few,A lot,A lot
474913,None,Some,A lot,Some,Some,A lot,A lot,Some,A lot
474914,None,Only a few,Some,Some,Only a few,Some,Only a few,A lot,A lot
474915,None,None,Some,A lot,None,Some,Only a few,None,A lot
474916,Only a few,Only a few,A lot,Some,Only a few,A lot,Only a few,Some,Some
474917,Only a few,Some,Some,Some,Only a few,Some,Some,Some,A lot
474918,Only a few,Some,Only a few,Some,Only a few,Only a few,Only a few,Only a few,A lot
474922,Only a few,Only a few,Only a few,A lot,Only a few,Some,Only a few,Only a few,Some
474924,Only a few,None,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few,Only a few
474925,A lot,Some,Some,Some,Some,Some,Some,A lot,Some
474926,None,Only a few,Only a few,None,Only a few,Some,Only a few,Only a few,Some
474927,None,Only a few,Only a few,Some,Only a few,Only a few,Some,Some,A lot
474932,Only a few,Some,Some,A lot,Some,Some,None,Only a few,Some
474934,Only a few,Only a few,Some,A lot,A lot,Only a few,Only a few,Only a few,Some
474936,Some,Some,A lot,A lot,A lot,A lot,Some,Only a few,A lot
485297,Some,Only a few,Some,Some,Some,Some,Only a few,Some,Some
474937,Only a few,Only a few,Some,A lot,A lot,Some,Only a few,Some,A lot
474939,Some,Some,Some,Some,,Some,Only a few,Some,Some
474940,Some,Only a few,Some,Some,Some,Some,Some,Some,Some
474941,None,Some,A lot,A lot,Some,Some,Some,Some,A lot
474942,A lot,Some,Some,Only a few,Only a few,A lot,None,A lot,A lot
474943,Some,Only a few,Only a few,Only a few,Only a few,None,None,A lot,Some
474944,None,Only a few,Only a few,A lot,Only a few,Some,Some,None,A lot
474945,Some,Some,A lot,Some,Some,A lot,None,A lot,A lot
474946,None,A lot,A lot,A lot,A lot,A lot,A lot,A lot,A lot
474947,None,None,None,None,None,None,A lot,None,A lot
474948,A lot,Only a few,Some,None,Only a few,None,None,Some,Some
474951,Some,None,A lot,Some,Some,Some,None,A lot,Some
474952,None,None,None,Some,None,None,None,None,Some
474953,A lot,Only a few,Some,Some,Only a few,Some,None,A lot,A lot
474954,None,None,None,Some,None,None,Some,None,Only a few
